13,5,782.47,162.5,177.52999999999997,108.82999999999998,1,1,1.0
14,3,94.33,0.0,226.04000000000002,61.95,1,1,1.0
14,4,310.5,0.0,393.20000000000005,113.88,1,1,1.0
14,5,740.05,152.7,219.95000000000005,119.30000000000001,1,1,1.0
14,6,0.0,173.91,19.0,51.900000000000006,1,1,1.0
15,3,94.46,0.0,225.91000000000003,61.79,1,1,1.0
15,4,310.5,0.0,393.20000000000005,113.78,1,1,1.0
15,5,700.56,145.27,259.44000000000005,116.53,1,1,1.0
15,6,0.0,166.4,37.77,73.00999999999999,1,1,1.0
16,3,94.58,0.0,225.79000000000002,61.62,1,1,1.0
16,4,310.5,0.0,393.20000000000005,113.68,1,1,1.0
16,5,661.08,137.83,258.0,113.76999999999998,1,1,1.0
16,6,0.0,166.25,56.53,86.75999999999999,1,1,1.0
17,3,94.71,0.0,225.66000000000003,61.46,1,1,1.0
17,4,310.5,0.0,393.20000000000005,113.58,1,1,1.0
17,5,621.6,130.4,256.54999999999995,111.0,1,1,1.0
17,6,0.0,166.1,75.3,100.50000000000003,1,1,1.0
18,3,94.84,0.0,225.53,61.29,1,1,1.0
18,4,310.5,0.0,393.20000000000005,113.48,1,1,1.0
18,5,586.51,123.6,247.37,107.0,1,1,1.0
18,6,0.0,167.2,93.5,113.0,1,1,1.0
19,3,94.96,0.0,225.41000000000003,61.12,1,1,1.0
19,4,310.5,0.0,393.20000000000005,113.38,1,1,1.0
19,5,551.42,116.8,238.18000000000006,103.00000000000001,1,1,1.0
19,6,0.0,173.91,115.7,119.89000000000001,1,1,1.0
20,3,95.09,0.0,225.28,60.96,1,1,1.0
20,4,310.5,0.0,393.20000000000005,113.29,1,1,1.0
20,5,520.83,111.51,231.01999999999998,99.99,1,1,1.0
20,6,0.0,181.83,143.27,126.31999999999996,1,1,1.0
21,3,95.21,0.0,225.16000000000003,60.79,1,1,1.0
21,4,310.5,0.0,393.20000000000005,113.19,1,1,1.0
21,5,490.24,106.23,223.86,96.96999999999998,1,1,1.0
21,6,0.0,189.75,170.85,132.75,1,1,1.0
22,3,95.34,0.0,225.03,60.62,1,1,1.0
22,4,310.5,0.0,393.20000000000005,113.09,1,1,1.0
22,5,459.66,100.94,216.69,93.96000000000001,1,1,1.0
22,6,0.0,197.68,198.43,139.17000000000002,1,1,1.0
23,3,95.47,0.0,224.9,60.46,1,1,1.0
23,4,310.5,0.0,393.20000000000005,112.99,1,1,1.0
23,5,429.07,95.65,209.53000000000003,90.94999999999999,1,1,1.0
23,6,14.35,205.6,211.65,145.6,1,1,1.0
24,3,95.59,0.0,224.78,60.29,1,1,1.0
24,4,310.5,0.0,393.20000000000005,112.89,1,1,1.0
24,5,401.3,91.75,205.3,88.18,1,1,1.0
24,6,38.27,215.9,225.42999999999998,155.18999999999997,1,1,1.0
25,3,95.72,0.0,224.65,60.13,1,1,1.0
25,4,310.5,0.0,393.20000000000005,112.79,1,1,1.0
25,5,377.64,87.85,196.96000000000004,85.42000000000002,1,1,1.0
25,6,62.18,226.2,239.21999999999997,164.77000000000004,1,1,1.0
26,3,95.85,0.0,224.52,59.96,1,1,1.0
26,4,310.5,0.0,393.20000000000005,112.7,1,1,1.0
26,5,353.99,83.95,188.61,82.64999999999999,1,1,1.0
26,6,86.1,236.5,253.00000000000003,174.36,1,1,1.0
27,3,95.97,0.0,224.4,59.79,1,1,1.0
27,4,310.5,0.0,393.20000000000005,112.6,1,1,1.0
27,5,332.07,81.2,180.97999999999996,79.07000000000001,1,1,1.0
27,6,114.5,249.07,273.85,187.57,1,1,1.0
28,3,96.1,0.0,224.27,59.63,1,1,1.0
28,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
28,5,310.16,78.45,173.33999999999997,75.48,1,1,1.0
28,6,142.9,261.63,294.70000000000005,200.79000000000002,1,1,1.0
29,3,95.86,0.0,224.51,59.46,1,1,1.0
29,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
29,5,288.24,75.7,170.15999999999997,71.89999999999999,1,1,1.0
29,6,174.48,274.2,321.14,214.0,1,1,1.0
29,7,914.65,179.75,45.35000000000002,75.49000000000001,1,1,1.0
30,3,95.61,0.0,224.76,59.29,1,1,1.0
30,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
30,5,270.0,71.28,163.37,71.9,1,1,1.0
30,6,216.42,290.47,346.59000000000003,223.63,1,1,1.0
30,7,866.74,167.7,93.25999999999999,87.16000000000003,1,1,1.0
31,3,95.37,0.0,225.0,59.13,1,1,1.0
31,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
31,5,251.76,66.86,156.57,71.89999999999999,1,1,1.0
31,6,258.37,306.73,372.03999999999996,233.26999999999998,1,1,1.0
31,7,818.83,155.65,141.16999999999996,98.82999999999998,1,1,1.0
32,3,95.12,0.0,225.25,58.96,1,1,1.0
32,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
32,5,233.52,62.43,149.78,71.91,1,1,1.0
32,6,300.32,323.0,397.47999999999996,217.0,1,1,1.0
32,7,770.93,143.6,189.07000000000005,110.5,1,1,1.0
33,3,94.88,0.0,225.49,58.8,1,1,1.0
33,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
33,5,217.53,60.57,145.6,70.21000000000001,1,1,1.0
33,6,352.31,348.06,423.59,191.94,1,1,1.0
33,7,732.5,133.85,227.5,108.47,1,1,1.0
34,3,94.64,0.0,225.73000000000002,58.63,1,1,1.0
34,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
34,5,201.54,58.71,141.41,68.52000000000001,1,1,1.0
34,6,404.3,373.11,449.7,166.89,1,1,1.0
34,7,694.07,124.1,242.82999999999993,106.43,1,1,1.0
35,3,94.39,0.0,225.98000000000002,58.46,1,1,1.0
35,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
35,5,185.55,56.85,137.22999999999996,66.83000000000001,1,1,1.0
35,6,475.24,398.17,438.76,141.82999999999998,1,1,1.0
35,7,655.63,117.35,235.22000000000003,101.4,1,1,1.0
36,3,94.15,0.0,226.22,58.3,1,1,1.0
36,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
36,5,169.55,54.99,133.05,65.13999999999999,1,1,1.0
36,6,546.17,423.22,397.49,116.77999999999997,1,1,1.0
36,7,617.2,110.6,227.5999999999999,96.36000000000001,1,1,1.0
37,3,93.9,0.0,226.47,58.13,1,1,1.0
37,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
37,5,156.15,52.66,129.82000000000002,63.45,1,1,1.0
37,6,618.2,454.01,341.79999999999995,85.99000000000001,1,1,1.0
37,7,579.55,105.38,221.18000000000006,92.82,1,1,1.0
38,3,93.66,0.0,226.71,57.96,1,1,1.0
38,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
38,5,142.74,50.33,126.58999999999997,61.760000000000005,1,1,1.0
38,6,735.65,479.8,224.35000000000002,60.19999999999999,1,1,1.0
38,7,541.89,100.15,214.76,89.28999999999999,1,1,1.0
39,3,93.42,0.0,226.95,57.8,1,1,1.0
39,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
39,5,129.33,47.99,123.36999999999998,60.07999999999999,1,1,1.0
39,6,853.11,515.6,106.88999999999999,24.399999999999977,1,1,1.0
39,7,512.46,96.1,207.44999999999993,85.76000000000002,1,1,1.0
40,3,93.17,0.0,227.2,57.63,1,1,1.0
40,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
40,5,115.92,45.66,120.14999999999999,58.38000000000001,1,1,1.0
40,7,483.02,92.05,200.15999999999997,82.22000000000001,1,1,1.0
41,3,92.93,0.0,227.44,57.47,1,1,1.0
41,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
41,5,102.52,43.33,116.91000000000001,56.69,1,1,1.0
41,7,453.59,88.0,192.85000000000008,78.69,1,1,1.0
42,3,92.68,0.0,227.69,57.3,1,1,1.0
42,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
42,5,89.11,41.0,113.69000000000001,55.0,1,1,1.0
42,7,424.15,83.95,185.55000000000007,75.14999999999999,1,1,1.0
43,3,92.68,0.0,227.69,57.3,1,1,1.0
43,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
43,5,77.75,37.5,108.75,55.010000000000005,1,1,1.0
43,7,396.19,79.58,189.07999999999998,73.42,1,1,1.0
44,3,92.68,0.0,227.69,57.3,1,1,1.0
44,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
44,5,65.72,36.38,106.53,53.49,1,1,1.0
44,7,372.0,72.5,174.63,73.41999999999999,1,1,1.0
45,3,92.68,0.0,227.69,57.3,1,1,1.0
45,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
45,5,53.68,35.25,104.32,51.980000000000004,1,1,1.0
45,7,350.1,67.05,164.54999999999995,73.42,1,1,1.0
46,3,92.68,0.0,227.69,57.3,1,1,1.0
46,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
46,5,41.65,34.12,107.44999999999999,50.48,1,1,1.0
46,7,326.24,60.97,161.45999999999998,73.41,1,1,1.0
47,3,92.68,0.0,227.69,57.3,1,1,1.0
47,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
47,5,33.26,32.43,102.94,50.13999999999999,1,1,1.0
47,7,304.79,58.05,156.35999999999996,72.06000000000002,1,1,1.0
48,3,92.68,0.0,227.69,57.3,1,1,1.0
48,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
48,5,24.88,30.74,98.42,49.80000000000001,1,1,1.0
48,7,283.35,55.13,151.25,70.71000000000001,1,1,1.0
49,3,92.68,0.0,227.69,57.3,1,1,1.0
49,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
49,5,16.5,29.04,93.9,49.470000000000006,1,1,1.0
49,7,261.9,52.21,146.15000000000003,69.35,1,1,1.0
50,3,92.68,0.0,227.69,57.3,1,1,1.0
50,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
50,5,5.9,25.66,93.47,49.120000000000005,1,1,1.0
50,7,245.52,49.75,141.73,68.0,1,1,1.0
51,3,92.68,0.0,227.69,57.3,1,1,1.0
51,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
51,5,0.0,22.27,88.33,48.790000000000006,1,1,1.0
51,7,229.14,47.3,137.31,66.65,1,1,1.0
52,3,92.68,0.0,227.69,57.3,1,1,1.0
52,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
52,5,0.0,18.89,77.3,48.45,1,1,1.0
52,7,212.76,44.84,132.88,65.3,1,1,1.0
53,3,92.68,0.0,227.69,57.3,1,1,1.0
53,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
53,5,0.0,18.47,67.89,48.11,1,1,1.0
53,7,194.9,41.82,124.48999999999998,63.940000000000005,1,1,1.0
54,3,92.68,0.0,227.69,57.3,1,1,1.0
54,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
54,5,0.0,18.04,58.48,47.77,1,1,1.0
54,7,180.77,39.55,121.39000000000001,62.59,1,1,1.0
55,3,92.68,0.0,227.69,57.3,1,1,1.0
55,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
55,5,0.0,17.62,49.07,47.42999999999999,1,1,1.0
55,7,166.63,37.28,118.30000000000001,61.239999999999995,1,1,1.0
56,3,92.68,0.0,227.69,57.3,1,1,1.0
56,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
56,5,0.0,17.2,39.66,47.09,1,1,1.0
56,7,152.5,35.02,115.19999999999999,59.88,1,1,1.0
57,3,92.68,0.0,227.69,57.3,1,1,1.0
57,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
57,5,0.0,12.48,31.79,47.09,1,1,1.0
57,7,139.3,34.39,109.50999999999999,59.879999999999995,1,1,1.0
58,3,92.68,0.0,227.69,57.3,1,1,1.0
58,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
58,5,0.0,16.65,23.52,41.18,1,1,1.0
58,7,126.6,32.74,106.31,58.77,1,1,1.0
59,3,92.68,0.0,227.69,57.3,1,1,1.0
59,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
59,5,0.0,20.83,15.26,35.260000000000005,1,1,1.0
59,7,113.9,31.1,103.1,57.660000000000004,1,1,1.0
60,3,92.68,0.0,227.69,57.3,1,1,1.0
60,4,310.5,0.0,393.20000000000005,112.5,1,1,1.0
60,5,0.0,25.0,6.99,29.35,1,1,1.0
60,7,101.2,29.45,99.89999999999999,56.55,1,1,1.0
